dac_path,label,split
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_CONCRETE03.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_BITUMEN01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_FALL_GRAVEL01.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_GRAVEL11.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_BOUNCE_GRAVEL03.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE15_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE22_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_ROAD_PEDDELLING_LOOP.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_ROAD_GEAR_CHANGE.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_RAILWAY_CROSSING_BAD_GEAR_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_CONCRETE05.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE06_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_CONCRETE01.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_METAL_POLE_02.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_METAL_POLE_03.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_GRAVEL03.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_CONCRETE01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_SLIDE_GRAVEL_MINOR11.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE19_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_SLIDE_GRAVEL_MINOR04.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_BOUNCE_GRAVEL01.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_ROAD_START_FREEWHEEL.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE03_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE11_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_BITUMEN_PEDAL_SLOW_STEEP_UPHILL01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_BITUMEN_PEDAL_SLOW_UPHILL01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_BOUNCE_GRAVEL08.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_COMPACTED_DIRT02_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_GRAVEL10.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_ROAD_PEDDELLING_METAL_GRILL.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_BOUNCE_GRAVEL10.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_PAVED_SURFACE01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_CONCRETE04_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_MOVE_GRAVEL05.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_BITUMEN_PEDALLING_UPHILL01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_SLIDE_GRAVEL_MINOR09.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_BITUMEN_PEDALLING_UPHILL02_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE20_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_WOODEN_BRIDGE01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_ROAD_FREEWHEELING_DOWNHILL.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_BOUNCE_GRAVEL02.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_MOVE_GRAVEL03.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_SLIDE_GRAVEL_MINOR07.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_FALL_CONCRETE01.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE02_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_MOVE_GRAVEL01.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_GRAVEL01.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE08_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_CONCRETE09.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_CONCRETE06.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_CONCRETE11.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_WOODEN_BRIDGE_SLOWLY_BRAKING01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_CONCRETE09_1.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_GRAVEL02.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_METAL_RAMP01_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_SLIDE_GRAVEL_MINOR03.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_ROAD_FREEWHEELING_DOWNHILL_LONG_STOPS.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_GRAVEL04.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GRAVEL_SLIDE14_STEREO.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_MOUNTAIN_BIKE_CRASH_GRAVEL06.dac,machines,train
data/codes-mono-win=10/prosound/val/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_CONCRETE_GEAR_CHANGES_FREEWHEELING01_STEREO.dac,machines,val
data/codes-mono-win=10/prosound/val/Sound Librarian - The Foundation Library/Vehicles - Bicycles/BICYCLE_GIANT_CRX3_RIDING_SMOOTH_BITUMEN_PEDALLING_UPHILL01_STEREO.dac,machines,val
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/JACKET_SKI_UNZIP.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/JACKET_SKI_ZIP_UP.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/POUCH_SMALL_ZIP_CLOSE.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/POUCH_SMALL_ZIP_OPEN.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/BACKPACK_NYLON_SMALL_ZIP_CLOSE.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/BACKPACK_NYLON_SMALL_COMPARTMENT_ZIP_OPEN.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/BACKPACK_NYLON_SMALL_ZIP_OPEN.dac,machines,train
data/codes-mono-win=10/prosound/train/Sound Librarian - The Foundation Library/Zippers/BACKPACK_NYLON_SMALL_COMPARTMENT_ZIP_CLOSE.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Erase_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_09.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Single-Stroke_06.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Single-Stroke_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Erase_04.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Open_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Erase_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Close_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Erase_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Single-Stroke_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Paper_Wheel_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_04.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Movement_Paper-Releae_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Small-Adjustment-Gear_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_Initiate_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Random_Action_Beep_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Movement_Paper-Releae_06.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Single-Stroke_04.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Random_Action_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Manual-Head-Movement_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Open_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Random_Action_Beep_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Close_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Close_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_08.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Mechanic-Lever_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_05.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_Initiate_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Single-Stroke_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Close_04.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_04.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_06.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_Initiate_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Mechanic-Lever_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Movement_Paper-Releae_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Erase_05.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Close_05.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_11.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_Initiate_04.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Movement_Paper-Releae_04.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Movement_Paper-Releae_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Random_Action_Beep_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_07.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Movement_Paper-Releae_05.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Plastic-Hatch_Open_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Head-Movement_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Manual-Head-Movement_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Manual-Head-Movement_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Single-Stroke_05.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/Erika-3006/3006_Hammer-Mechanism_Random-Strokes_05.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/TriumphAdler-Gabriele100/Gabriele100_Hammer-Mechanic_Erase_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/TriumphAdler-Gabriele100/Gabriele100_Cartridge_Insert_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/TriumphAdler-Gabriele100/Gabriele100_Head-Movement_Malfunction_02.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/TriumphAdler-Gabriele100/Gabriele100_Mechanic_Lever_03_03.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/TriumphAdler-Gabriele100/Gabriele100_Plastic-Cover_Open-Close_01.dac,machines,train
data/codes-mono-win=10/prosound/train/SoundBits - Electric Typewriters/TriumphAdler-Gabriele100/Gabriele100_Keyboard_Space-Bar_17.dac,machines,train
